1642784400.0,38720.72000000,38752.70000000,38364.16000000,38503.24000000,899.90296000,1642786199999,34669941.97733270,25505,465.20073000,17922505.66433320,0
1642786200.0,38503.23000000,38577.53000000,38284.84000000,38382.50000000,1004.92302000,1642787999999,38572614.48559990,28413,521.13104000,20004404.20311110,0
1642788000.0,38383.49000000,38644.02000000,38061.10000000,38183.16000000,1193.92294000,1642789799999,45755446.77600250,30607,597.64362000,22912589.71199050,0
1642789800.0,38183.16000000,38495.37000000,37850.00000000,38265.12000000,1458.17546000,1642791599999,55749236.54827930,36774,709.34189000,27136018.15985540,0
1642791600.0,38268.42000000,38500.00000000,38182.25000000,38228.55000000,603.52923000,1642793399999,23143844.70169490,20740,277.22995000,10632849.27311850,0
1642793400.0,38222.00000000,38300.00000000,37946.00000000,37984.12000000,818.24326000,1642795199999,31204963.99871840,23875,389.23663000,14845551.30423630,0
1642795200.0,37984.11000000,38172.05000000,37601.00000000,37757.40000000,2359.95225400,1642796999999,89337370.56997539,49007,1116.97280000,42291061.64884590,0
1642797000.0,37757.39000000,38470.00000000,37746.57000000,38355.16000000,1808.19372000,1642798799999,68952475.01917340,38789,942.61701000,35951238.19152440,0
1642798800.0,38350.62000000,38464.36000000,37970.31000000,38022.84000000,908.95537000,1642800599999,34751303.46310550,25209,406.42919000,15544200.07049880,0
1642800600.0,38022.84000000,38098.03000000,36158.00000000,36682.23000000,8929.12858600,1642802399999,329801349.19460875,174739,3703.26118500,136801347.44269555,0
1642802400.0,36682.23000000,37201.16000000,36433.78000000,37000.00000000,2521.39620000,1642804199999,92844253.51484810,72180,1258.38791900,46336651.18313080,0
1642804200.0,37000.01000000,37000.01000000,35440.45000000,36117.60000000,4848.47501400,1642805999999,174766737.79829733,111924,1882.44341700,67870459.69677934,0
1642806000.0,36123.85000000,36890.00000000,35780.66000000,36732.31000000,3690.86036000,1642807799999,134111314.24244550,78949,2021.72835000,73483381.87519870,0
1642807800.0,36732.30000000,36795.41000000,36301.01000000,36445.31000000,1287.83345000,1642809599999,47005216.31381750,33790,568.48442000,20749791.67934600,0
1642809600.0,36445.31000000,36835.22000000,36136.66000000,36410.15000000,1659.91179000,1642811399999,60415137.40747820,42336,849.01480000,30906191.44381140,0
1642811400.0,36410.15000000,36721.16000000,36384.92000000,36487.96000000,1191.87035000,1642813199999,43605598.10317770,32321,638.12227000,23345708.36588600,0
1642813200.0,36487.96000000,36534.96000000,36032.02000000,36261.00000000,1908.05197000,1642814999999,69306745.93027750,33857,776.09603000,28196696.36602450,0
